시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,계약날짜,도로명주소
대전광역시 대덕구 석봉동,771,771,0,금강로하스엘크루,84.9618,202005,23,"27,000",4,2017,대덕대로 1587,20200523,대전광역시 대덕구 대덕대로 1587
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.956,202005,01,"26,500",41,2012,대덕대로 1555,20200501,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,64.428,202005,01,"23,300",27,2012,대덕대로 1555,20200501,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.588,202005,04,"27,900",30,2012,대덕대로 1555,20200504,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.588,202005,04,"25,800",10,2012,대덕대로 1555,20200504,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,141.366,202005,06,"38,500",15,2012,대덕대로 1555,20200506,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,141.366,202005,08,"39,000",8,2012,대덕대로 1555,20200508,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.956,202005,08,"27,000",9,2012,대덕대로 1555,20200508,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.956,202005,08,"26,700",12,2012,대덕대로 1555,20200508,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.956,202005,08,"25,800",30,2012,대덕대로 1555,20200508,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.956,202005,08,"25,900",29,2012,대덕대로 1555,20200508,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,117.38799999999999,202005,09,"34,000",17,2012,대덕대로 1555,20200509,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,141.366,202005,09,"43,000",38,2012,대덕대로 1555,20200509,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.588,202005,09,"26,500",35,2012,대덕대로 1555,20200509,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,117.38799999999999,202005,10,"36,000",15,2012,대덕대로 1555,20200510,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.956,202005,11,"28,000",20,2012,대덕대로 1555,20200511,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,141.366,202005,12,"40,000",22,2012,대덕대로 1555,20200512,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.588,202005,13,"25,550",21,2012,대덕대로 1555,20200513,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,117.38799999999999,202005,14,"36,700",14,2012,대덕대로 1555,20200514,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,141.366,202005,15,"34,300",1,2012,대덕대로 1555,20200515,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,103.275,202005,16,"29,500",47,2012,대덕대로 1555,20200516,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,64.169,202005,21,"23,500",27,2012,대덕대로 1555,20200521,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,64.169,202005,21,"23,000",18,2012,대덕대로 1555,20200521,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.956,202005,23,"27,500",25,2012,대덕대로 1555,20200523,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,64.169,202005,26,"20,000",3,2012,대덕대로 1555,20200526,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,117.38799999999999,202005,26,"35,000",29,2012,대덕대로 1555,20200526,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,64.169,202005,27,"23,950",26,2012,대덕대로 1555,20200527,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.588,202005,28,"27,000",42,2012,대덕대로 1555,20200528,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.588,202005,28,"29,500",10,2012,대덕대로 1555,20200528,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.956,202005,29,"26,750",4,2012,대덕대로 1555,20200529,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,117.38799999999999,202005,29,"38,500",35,2012,대덕대로 1555,20200529,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,770,770,0,금강엑슬루타워,84.588,202005,30,"28,700",13,2012,대덕대로 1555,20200530,대전광역시 대덕구 대덕대로 1555
대전광역시 대덕구 석봉동,177-2,177,2,서우,72.9,202005,15,"7,400",5,1990,석봉로30번안길 57,20200515,대전광역시 대덕구 석봉로30번안길 57
대전광역시 대덕구 석봉동,321-8,321,8,성호주택,83.64,202005,23,"11,500",1,1991,석봉로58번길 64,20200523,대전광역시 대덕구 석봉로58번길 64
대전광역시 대덕구 석봉동,178-2,178,2,유락A동,59.97,202005,01,"8,100",2,1992,석봉로44번길 13,20200501,대전광역시 대덕구 석봉로44번길 13
대전광역시 대덕구 석봉동,313-1,313,1,한밭,59.94,202005,04,"8,000",2,1995,석봉로58번안길 82,20200504,대전광역시 대덕구 석봉로58번안길 82
대전광역시 대덕구 석봉동,313-1,313,1,한밭,59.94,202005,29,"8,000",1,1995,석봉로58번안길 82,20200529,대전광역시 대덕구 석봉로58번안길 82
대전광역시 대덕구 송촌동,219-3,219,3,보령,61.63,202005,23,"6,200",5,1988,동춘당로23번길 22,20200523,대전광역시 대덕구 동춘당로23번길 22
대전광역시 대덕구 송촌동,554,554,0,서오,62.9,202005,13,"10,900",4,1991,동춘당로23번길 13,20200513,대전광역시 대덕구 동춘당로23번길 13
대전광역시 대덕구 송촌동,554,554,0,서오,63.28,202005,30,"13,700",5,1991,동춘당로23번길 13,20200530,대전광역시 대덕구 동춘당로23번길 13
대전광역시 대덕구 송촌동,554,554,0,서오,67.84,202005,30,"11,000",1,1991,동춘당로23번길 13,20200530,대전광역시 대덕구 동춘당로23번길 13
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,84.9,202005,04,"30,500",15,1999,동춘당로114번길 60,20200504,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,59.94,202005,04,"15,000",13,1999,동춘당로114번길 60,20200504,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,84.9,202005,05,"28,250",7,1999,동춘당로114번길 60,20200505,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,59.82,202005,09,"21,500",17,1999,동춘당로114번길 60,20200509,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,84.9,202005,16,"23,900",1,1999,동춘당로114번길 60,20200516,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,59.82,202005,20,"21,500",8,1999,동춘당로114번길 60,20200520,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,84.9,202005,23,"27,300",5,1999,동춘당로114번길 60,20200523,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,84.9,202005,23,"30,000",19,1999,동춘당로114번길 60,20200523,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,59.82,202005,25,"20,500",10,1999,동춘당로114번길 60,20200525,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,84.9,202005,26,"24,500",1,1999,동춘당로114번길 60,20200526,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,84.9,202005,27,"28,000",11,1999,동춘당로114번길 60,20200527,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,84.9,202005,27,"28,500",5,1999,동춘당로114번길 60,20200527,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,461-1,461,1,선비마을3단지,59.94,202005,30,"20,500",18,1999,동춘당로114번길 60,20200530,대전광역시 대덕구 동춘당로114번길 60
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,59.61,202005,05,"18,900",6,1999,계족산로 135,20200505,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,84.84,202005,06,"26,400",19,1999,계족산로 135,20200506,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,84.84,202005,08,"25,300",4,1999,계족산로 135,20200508,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,84.84,202005,12,"24,100",2,1999,계족산로 135,20200512,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,84.91,202005,12,"26,700",14,1999,계족산로 135,20200512,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,73.56,202005,14,"25,900",19,1999,계족산로 135,20200514,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,84.91,202005,15,"27,500",4,1999,계족산로 135,20200515,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,84.91,202005,16,"26,700",7,1999,계족산로 135,20200516,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,84.84,202005,16,"27,700",19,1999,계족산로 135,20200516,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,73.56,202005,18,"25,000",6,1999,계족산로 135,20200518,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,59.94,202005,22,"21,800",15,1999,계족산로 135,20200522,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,59.94,202005,22,"19,400",17,1999,계족산로 135,20200522,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,73.56,202005,23,"23,000",5,1999,계족산로 135,20200523,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,59.61,202005,26,"21,900",16,1999,계족산로 135,20200526,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,59.61,202005,30,"20,800",12,1999,계족산로 135,20200530,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,462,462,0,선비마을4단지,73.56,202005,30,"22,600",2,1999,계족산로 135,20200530,대전광역시 대덕구 계족산로 135
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,75.63,202005,04,"19,600",1,1999,계족산로 136,20200504,대전광역시 대덕구 계족산로 136
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,59.94,202005,05,"20,700",14,1999,계족산로 136,20200505,대전광역시 대덕구 계족산로 136
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,99.92,202005,06,"34,000",17,1999,계족산로 136,20200506,대전광역시 대덕구 계족산로 136
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,84.88,202005,07,"25,000",2,1999,계족산로 136,20200507,대전광역시 대덕구 계족산로 136
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,59.96,202005,08,"19,000",2,1999,계족산로 136,20200508,대전광역시 대덕구 계족산로 136
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,59.96,202005,13,"21,100",13,1999,계족산로 136,20200513,대전광역시 대덕구 계족산로 136
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,75.63,202005,14,"24,300",18,1999,계족산로 136,20200514,대전광역시 대덕구 계족산로 136
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,59.96,202005,16,"20,500",8,1999,계족산로 136,20200516,대전광역시 대덕구 계족산로 136
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,59.96,202005,16,"20,900",7,1999,계족산로 136,20200516,대전광역시 대덕구 계족산로 136
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,59.96,202005,18,"20,700",10,1999,계족산로 136,20200518,대전광역시 대덕구 계족산로 136
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,84.88,202005,24,"32,500",13,1999,계족산로 136,20200524,대전광역시 대덕구 계족산로 136
대전광역시 대덕구 송촌동,494-1,494,1,선비마을5단지,84.88,202005,25,"29,000",12,1999,계족산로 136,20200525,대전광역시 대덕구 계족산로 136
