"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 유성구 노은동","520-1","0520","0001","열매마을8단지(계룡새미래)","129.772","202005","8","73,700","6","2001","은구비남로 34"
"대전광역시 유성구 노은동","521","0521","0000","열매마을9단지(금성백조)","84.9761","202005","9","45,000","8","2002","은구비남로 56"
"대전광역시 유성구 노은동","521","0521","0000","열매마을9단지(금성백조)","84.9761","202005","23","57,200","9","2002","은구비남로 56"
"대전광역시 유성구 노은동","521","0521","0000","열매마을9단지(금성백조)","84.9761","202005","29","48,000","3","2002","은구비남로 56"
"대전광역시 유성구 노은동","521","0521","0000","열매마을9단지(금성백조)","84.9761","202005","30","45,500","14","2002","은구비남로 56"
"대전광역시 유성구 대정동","316-1","0316","0001","드리움1단지","84.65","202005","3","22,700","3","2004","대정로28번길 50"
"대전광역시 유성구 대정동","316-1","0316","0001","드리움1단지","59.73","202005","9","18,000","13","2004","대정로28번길 50"
"대전광역시 유성구 대정동","316-1","0316","0001","드리움1단지","59.73","202005","13","16,000","2","2004","대정로28번길 50"
"대전광역시 유성구 대정동","316-1","0316","0001","드리움1단지","59.73","202005","13","17,300","7","2004","대정로28번길 50"
"대전광역시 유성구 대정동","316-1","0316","0001","드리움1단지","84.65","202005","14","23,000","13","2004","대정로28번길 50"
"대전광역시 유성구 대정동","316-1","0316","0001","드리움1단지","59.75","202005","16","15,800","2","2004","대정로28번길 50"
"대전광역시 유성구 대정동","317-1","0317","0001","드리움2단지","74.16","202005","15","23,000","6","2006","대정로28번안길 80"
"대전광역시 유성구 대정동","317-1","0317","0001","드리움2단지","84.76","202005","23","24,000","1","2006","대정로28번안길 80"
"대전광역시 유성구 대정동","317-1","0317","0001","드리움2단지","84.76","202005","26","24,700","10","2006","대정로28번안길 80"
"대전광역시 유성구 덕명동","524","0524","0000","네오미아","134.42","202005","1","46,500","22","2010","덕명로 26"
"대전광역시 유성구 덕명동","524","0524","0000","네오미아","83.907","202005","16","36,000","10","2010","덕명로 26"
"대전광역시 유성구 덕명동","524","0524","0000","네오미아","83.907","202005","25","33,000","12","2010","덕명로 26"
"대전광역시 유성구 덕명동","524","0524","0000","네오미아","127.7","202005","31","44,500","15","2010","덕명로 26"
"대전광역시 유성구 덕명동","614","0614","0000","유성 숲 오투그란데 3차","79.9955","202005","15","46,200","28","2019","학하중앙로 60"
"대전광역시 유성구 덕명동","528","0528","0000","하우스토리네오미아","101.8887","202005","8","37,000","15","2010","덕명로 63"
"대전광역시 유성구 덕명동","528","0528","0000","하우스토리네오미아","101.9479","202005","12","36,000","7","2010","덕명로 63"
"대전광역시 유성구 덕명동","528","0528","0000","하우스토리네오미아","101.8887","202005","25","36,800","12","2010","덕명로 63"
"대전광역시 유성구 덕명동","528","0528","0000","하우스토리네오미아","126.8524","202005","30","38,500","2","2010","덕명로 63"
"대전광역시 유성구 도룡동","391","0391","0000","도룡에스케이뷰","116.8648","202005","8","151,500","7","2018","가정로 306-1"
"대전광역시 유성구 도룡동","391","0391","0000","도룡에스케이뷰","84.9944","202005","21","120,000","8","2018","가정로 306-1"
"대전광역시 유성구 도룡동","385-15","0385","0015","로얄밸리","76.7587","202005","21","18,500","3","2004","대덕대로 596"
"대전광역시 유성구 도룡동","4-7","0004","0007","스마트시티5단지","134.9654","202005","12","135,000","13","2008","엑스포로123번길 46-15"
"대전광역시 유성구 도룡동","383-3","0383","0003","우성","76.17","202005","29","46,000","2","1989","문지로 22"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.952","202005","7","42,700","11","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.973","202005","8","38,000","5","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.978","202005","10","57,800","5","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.952","202005","14","35,800","6","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.922","202005","15","61,000","17","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.978","202005","16","58,400","8","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.935","202005","16","55,000","7","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.952","202005","16","39,000","17","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.922","202005","17","59,200","14","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.957","202005","17","39,400","10","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.973","202005","18","40,500","13","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.973","202005","18","40,300","6","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.957","202005","18","41,000","13","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.986","202005","18","63,000","17","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.978","202005","18","57,000","14","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.973","202005","19","39,500","12","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.957","202005","20","40,000","12","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.952","202005","20","40,300","12","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.986","202005","21","61,500","23","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.973","202005","22","40,000","15","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.954","202005","22","69,500","22","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.954","202005","22","68,500","9","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.973","202005","22","39,000","4","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.978","202005","22","62,800","10","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.952","202005","23","38,500","4","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.952","202005","23","38,000","4","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.922","202005","23","59,000","19","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.973","202005","23","40,000","8","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.978","202005","25","49,700","1","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.952","202005","26","40,000","5","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","84.954","202005","27","67,000","14","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.957","202005","28","43,000","11","2017","문지로 300"
"대전광역시 유성구 문지동","657","0657","0000","문지 효성해링턴 플레이스","59.957","202005","29","41,000","4","2017","문지로 300"
"대전광역시 유성구 반석동","622","0622","0000","반석마을5단지(금성백조예미지)","101.986","202005","5","59,700","1","2005","반석동로 33"
"대전광역시 유성구 반석동","622","0622","0000","반석마을5단지(금성백조예미지)","132.0577","202005","9","62,000","2","2005","반석동로 33"
"대전광역시 유성구 반석동","613","0613","0000","반석마을6단지(삼부르네상스2단지)","84.976","202005","16","47,000","21","2005","반석서로 98"
"대전광역시 유성구 반석동","612","0612","0000","반석마을7단지(삼부르네상스1단지)","84.903","202005","4","34,500","2","2004","반석서로 109"
"대전광역시 유성구 반석동","612","0612","0000","반석마을7단지(삼부르네상스1단지)","84.903","202005","8","36,700","13","2004","반석서로 109"
"대전광역시 유성구 반석동","612","0612","0000","반석마을7단지(삼부르네상스1단지)","84.903","202005","15","36,500","18","2004","반석서로 109"
"대전광역시 유성구 반석동","612","0612","0000","반석마을7단지(삼부르네상스1단지)","76.677","202005","16","32,500","7","2004","반석서로 109"
"대전광역시 유성구 반석동","612","0612","0000","반석마을7단지(삼부르네상스1단지)","84.903","202005","19","36,500","17","2004","반석서로 109"
"대전광역시 유성구 봉명동","553-2","0553","0002","CJ나인파크","151.902","202005","30","50,000","16","2008","계룡로 92"
"대전광역시 유성구 봉명동","550-9","0550","0009","K-town","23.3496","202005","20","9,000","14","2015","계룡로105번길 20"
"대전광역시 유성구 봉명동","549-1","0549","0001","SCIENCE TOWN","70.3303","202005","4","25,000","21","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","SCIENCE TOWN","70.3303","202005","18","25,000","26","2013","온천로 60"
"대전광역시 유성구 봉명동","549-1","0549","0001","SCIENCE TOWN","84.8995","202005","19","24,600","11","2013","온천로 60"
"대전광역시 유성구 봉명동","640-5","0640","0005","나이스타운12차","49.7619","202005","29","14,700","10","2017","문화원로 113"
"대전광역시 유성구 봉명동","624-2","0624","0002","나이스팰리스","26.7592","202005","6","9,100","7","2016","온천북로33번길 35-17"
